file1,file2,import_similarity,method_similarity,label
serial/src/org/immutables/serial/Serial.java,value-fixture/src/org/immutables/fixture/DefaultMoreSpecialCases.java,0.0,0.0,0
Java/Maximal Rectangle.java,Java/[lint]. 2 Sum II.java,0.0,0.0,1
Java/361. Bomb Enemy.java,Java/727. Minimum Window Subsequence.java,0.0,0.0,1
Java/1108. Defanging an IP Address.java,Java/Submatrix Sum.java,0.0,0.0,1
Java/242. Valid Anagram.java,Java/893. Groups of Special-Equivalent Strings.java,0.0,0.0,1
Java/134. Gas Station.java,Java/[HackerRank]. Change to Anagram.java,0.0,0.0,1
Java/1117. Building H2O.java,Java/68. Text Justification.java,0.0,0.0,1
Java/217. Contains Duplicate.java,Java/[lint]. 3 Sum Closest.java,0.0,0.0,1
Java/125. Valid Palindrome.java,Java/Subarray Sum II.java,0.0,0.0,1
Java/Walls and Gates.java,Java/[HackerRank]. Change to Anagram.java,0.0,0.0,1
Java/26.Remove Duplicates from Sorted Array.java,Java/Russian Doll Envelopes.java,0.0,0.0,1
value-fixture/src/org/immutables/fixture/AllDefaultsSafeUnsafe.java,datatype/src/org/immutables/datatype/Datatype.java,0.0,0.0,0
value-fixture/src/org/immutables/fixture/builder/from/HugeParentTwo.java,value-fixture/src-java-17/org/immutables/fixture/j17/ExtBilly.java,0.0,0.0,0
Java/367. Valid Perfect Square.java,Java/Two Sum II - Input array is sorted.java,0.0,0.0,0
Java/1057. Campus Bikes.java,Java/Trim a Binary Search Tree.java,0.0,0.0,1
Java/198. House Robber.java,Java/Number Of Corner Rectangles.java,0.0,0.0,1
Java/632. Smallest Range Covering Elements from K Lists.java,Java/69. Sqrt(x).java,0.0,0.0,1
Java/215. Kth Largest Element in an Array.java,Java/Bus Routes.java,0.0,0.0,1
publish-subscribe/src/test/java/com/iluwatar/publish/subscribe/AppTest.java,backpressure/src/main/java/com/iluwatar/backpressure/Subscriber.java,0.0,0.0,0
Java/674. Longest Continuous Increasing Subsequence.java,Java/Subsets II.java,0.0,0.0,0
Java/Best Time to Buy and Sell Stock with Transaction Fee.java,Java/Segment Tree Query II.java,0.0,0.0,0
Java/449. Serialize and Deserialize BST.java,Java/The Spiral Matrix II.java,0.0,0.0,1
Java/215. Kth Largest Element in an Array.java,Java/680. Valid Palindrome II.java,0.0,0.0,1
Java/121. Best Time to Buy and Sell Stock.java,Java/Connecting Graph.java,0.0,0.0,1
Java/Brick Wall.java,Java/[lint]. Segment Tree Query.java,0.0,0.0,1
Java/33. Search in Rotated Sorted Array.java,Java/567. Permutation in String.java,0.0,0.0,1
Java/Cracking the Safe.java,Java/Maximum Average Subarray I.java,0.0,0.0,1
Java/[tool]. MergeSort.java,Java/Maximum Subarray II.java,0.0,0.0,0
Java/523. Continuous Subarray Sum.java,Java/Smallest Subtree with all the Deepest Nodes.java,0.0,0.0,1
Java/42. Trapping Rain Water.java,Java/Queue Reconstruction by Height.java,0.0,0.0,1
Java/198. House Robber.java,Java/252. Meeting Rooms.java,0.0,0.0,1
Java/449. Serialize and Deserialize BST.java,Java/Russian Doll Envelopes.java,0.0,0.0,1
Java/256. Paint House.java,Java/674. Longest Continuous Increasing Subsequence.java,0.0,0.0,1
thread-pool-executor/src/main/java/com/iluwatar/threadpoolexecutor/GuestCheckInTask.java,clean-architecture/src/main/java/com/iluwatar/cleanarchitecture/OrderController.java,0.0,0.0,0
Java/621. Task Scheduler.java,Java/4Sum.java,0.0,0.0,0
value-fixture/src-java-17/org/immutables/fixture/j17/PersonRecord.java,value-fixture/src/nonimmutables/ParentAnnotation.java,0.0,0.0,0
Java/34. Find First and Last Position of Element in Sorted Array.java,Java/Sliding Window Median.java,0.0,0.0,0
Java/1094. Car Pooling.java,Java/110. Balanced Binary Tree.java,0.0,0.0,1
Java/253. Meeting Rooms II.java,Java/332. Reconstruct Itinerary.java,0.0,0.0,1
Java/122. Best Time to Buy and Sell Stock II.java,Java/[tool]. UnionFind.java,0.0,0.0,1
Java/10. Regular Expression Matching.java,Java/My Calendar I.java,0.0,0.0,1
Java/122. Best Time to Buy and Sell Stock II.java,Java/Trapping Rain Water II.java,0.0,0.0,0
Java/414. Third Maximum Number.java,Java/Longest Univalue Path.java,0.0,0.0,1
Java/438. Find All Anagrams in a String.java,Java/Backpack III.java,0.0,0.0,1
value-fixture/src-java-17/org/immutables/fixture/nullable/typeuse/MultipleNullables.java,data/src/org/immutables/data/Data.java,0.0,0.0,0
Java/102. Binary Tree Level Order Traversal.java,Java/Interval Sum.java,0.0,0.0,0
Java/1094. Car Pooling.java,Java/560. Subarray Sum Equals K.java,0.0,0.0,1
value-fixture/test/org/immutables/fixture/generatorext/RewriteTest.java,datatype/src/org/immutables/datatype/Datatype.java,0.0,0.0,0
Java/Copy Books.java,Java/Longest Substring Without Repeating Characters.java,0.0,0.0,0
Java/Add Digits.java,Java/Minimum Size Subarray Sum.java,0.0,0.0,0
Java/295. Find Median from Data Stream.java,Java/432. All One Data Structure.java,0.0,0.0,1
Java/1004. Max Consecutive Ones III.java,Java/Word Squares.java,0.0,0.0,1
Java/Friends Of Appropriate Ages.java,Java/Number Of Corner Rectangles.java,0.0,0.0,1
Java/252. Meeting Rooms.java,Java/Sliding Window Median.java,0.0,0.0,0
Java/146. LRU Cache.java,Java/Linked List Cycle II.java,0.0,0.0,0
value-fixture/src/org/immutables/fixture/custann/CustomizedUsingArg.java,value-fixture/src/org/immutables/fixture/with/WithAllowsNullMap.java,0.0,0.0,0
Java/198. House Robber.java,Java/Largest Number.java,0.0,0.0,0
Java/125. Valid Palindrome.java,Java/Shortest Distance from All Buildings.java,0.0,0.0,1
Java/208. Implement Trie (Prefix Tree).java,Java/Subtree of Another Tree.java,0.0,0.0,1
Java/1094. Car Pooling.java,Java/K Edit Distance.java,0.0,0.0,1
Java/Subtree of Another Tree.java,Java/Segment Tree Modify.java,0.0,0.0,0
Java/Longest Increasing Path in a Matrix.java,Java/Smallest Subtree with all the Deepest Nodes.java,0.0,0.0,1
Java/332. Reconstruct Itinerary.java,Java/83. Remove Duplicates from Sorted List.java,0.0,0.0,1
Java/493. Reverse Pairs.java,Java/Word Ladder II.java,0.0,0.0,0
Java/1219. Path with Maximum Gold.java,Java/151. Reverse Words in a String.java,0.0,0.0,1
Java/1091. Shortest Path in Binary Matrix.java,Java/875. Koko Eating Bananas.java,0.0,0.0,1
Java/509. Fibonacci Number.java,Java/639. Decode Ways II.java,0.0,0.0,1
Java/322. Coin Change.java,Java/The Maze III.java,0.0,0.0,1
Java/509. Fibonacci Number.java,Java/Zigzag Iterator.java,0.0,0.0,0
Java/402. Remove K Digits.java,Java/516. Longest Palindromic Subsequence.java,0.0,0.0,1
Java/76. Minimum Window Substring.java,Java/Sort Letters by Case.java,0.0,0.0,0
Java/26.Remove Duplicates from Sorted Array.java,Java/Shortest Distance from All Buildings.java,0.0,0.0,1
Java/1219. Path with Maximum Gold.java,Java/242. Valid Anagram.java,0.0,0.0,1
Java/208. Implement Trie (Prefix Tree).java,Java/Merge Two Binary Trees.java,0.0,0.0,1
Java/49. Group Anagrams.java,Java/K Empty Slots.java,0.0,0.0,1
Java/211. Add and Search Word - Data structure design.java,Java/Maximum Size Subarray Sum Equals k.java,0.0,0.0,1
Java/Brick Wall.java,Java/Heaters.java,0.0,0.0,1
Java/1153. String Transforms Into Another String.java,Java/67. Add Binary.java,0.0,0.0,1
Java/[lint]. Segment Tree Query.java,Java/Populating Next Right Pointers in Each Node II.java,0.0,0.0,0
Java/698. Partition to K Equal Sum Subsets.java,Java/[lint]. Subarray Sum.java,0.0,0.0,1
Java/149. Max Points on a Line.java,Java/One Edit Distance.java,0.0,0.0,0
Java/156. Binary Tree Upside Down.java,Java/46. Permutations.java,0.0,0.0,1
Java/160. Intersection of Two Linked Lists.java,Java/Submatrix Sum.java,0.0,0.0,1
Java/236. Lowest Common Ancestor of a Binary Tree.java,Java/Subarray Sum Closest.java,0.0,0.0,0
Java/314. Binary Tree Vertical Order Traversal.java,Java/Missing Number.java,0.0,0.0,1
Java/103. Binary Tree Zigzag Level Order Traversal.java,Java/1041. Robot Bounded In Circle.java,0.0,0.0,1
Java/402. Remove K Digits.java,Java/427. Construct Quad Tree.java,0.0,0.0,1
Java/767. Reorganize String.java,Java/Palindrome Pairs.java,0.0,0.0,1
Java/65. Valid Number.java,Java/Remove Duplicate Letters.java,0.0,0.0,1
Java/432. All One Data Structure.java,Java/51. N-Queens.java,0.0,0.0,1
Java/Coins in a Line II.java,Java/Flood Fill.java,0.0,0.0,1
Java/157. Read N Characters Given Read4.java,Java/The Spiral Matrix II.java,0.0,0.0,1
actor-model/src/test/java/com/iluwatar/actor/ActorModelTest.java,publish-subscribe/src/test/java/com/iluwatar/publish/subscribe/publisher/PublisherTest.java,0.1,0.0,0
Java/278. First Bad Version.java,Java/Max Sum of Rectangle No Larger Than K.java,0.0,0.0,1
Java/938. Range Sum of BST.java,Java/Hamming Distance.java,0.0,0.0,1
datatype/test/org/immutables/datatype/MetaModel.java,value-processor/src/org/immutables/value/processor/meta/ValueTypeComposer.java,0.0,0.0,0
Java/698. Partition to K Equal Sum Subsets.java,Java/Jump Game II.java,0.0,0.0,1
Java/977. Squares of a Sorted Array.java,Java/Convert Binary Search Tree to Sorted Doubly Linked List (extra space).java,0.0,0.0,0
Java/1040. Moving Stones Until Consecutive II.java,Java/380. Insert Delete GetRandom O(1).java,0.0,0.0,1
Java/1041. Robot Bounded In Circle.java,Java/Interval Minimum Number.java,0.0,0.0,0
Java/429. N-ary Tree Level Order Traversal.java,Java/[lint]. Merge k Sorted Arrays.java,0.0,0.0,1
Java/215. Kth Largest Element in an Array.java,Java/Robot Room Cleaner.java,0.0,0.0,1
Java/Reshape the Matrix.java,Java/Number of Airplane in the sky.java,0.0,0.0,0
Java/234. Palindrome Linked List.java,Java/Bus Routes.java,0.0,0.0,1
value-processor/src/org/immutables/value/processor/meta/ValueMirrors.java,value-processor/src/org/immutables/value/processor/meta/ValueType.java,0.017857142857142856,0.0,1
Java/199. Binary Tree Right Side View.java,Java/Backpack.java,0.0,0.0,0
Java/345. Reverse Vowels of a String.java,Java/Two Sum II - Input array is sorted.java,0.0,0.0,0
Java/8. String to Integer (atoi).java,Java/Sort Colors II.java,0.0,0.0,0
Java/206. Reverse Linked List.java,Java/219. Contains Duplicate II.java,0.0,0.0,1
Java/Shuffle an Array.java,Java/Inorder Successor in BST.java,0.0,0.0,0
Java/1007. Minimum Domino Rotations For Equal Row.java,Java/[lint]. 2 Sum II.java,0.0,0.0,1
Java/1106. Parsing A Boolean Expression.java,Java/[tool] Quick Select - Median.java,0.0,0.0,1
Java/Submatrix Sum.java,Java/Interval Sum.java,0.0,0.0,0
Java/39. Combination Sum.java,Java/427. Construct Quad Tree.java,0.0,0.0,1
Java/72. Edit Distance.java,Java/Best Time to Buy and Sell Stock III.java,0.0,0.0,0
Java/245. Shortest Word Distance III.java,Java/Word Ladder.java,0.0,0.0,0
Java/Submatrix Sum.java,Java/Segment Tree Modify.java,0.0,0.0,0
Java/238. Product of Array Except Self.java,Java/438. Find All Anagrams in a String.java,0.0,0.0,1
Java/402. Remove K Digits.java,Java/Find the Weak Connected Component in the Directed Graph.java,0.0,0.0,0
Java/301. Remove Invalid Parentheses.java,Java/Max Sum of Rectangle No Larger Than K.java,0.0,0.0,1
Java/Friends Of Appropriate Ages.java,Java/Predict the Winner.java,0.0,0.0,1
GenerateCodeTable.java,Java/Connecting Graph II.java,0.0,0.0,1
value-fixture/src/nonimmutables/_underscore/SomeUnderscored.java,value-fixture/src-java-17/RecInUnnamed.java,0.25,0.0,0
Java/850. Rectangle Area II.java,Java/Linked List Cycle II.java,0.0,0.0,0
Java/58. Length of Last Word.java,Java/Flip Game II.java,0.0,0.0,0
Java/427. Construct Quad Tree.java,Java/438. Find All Anagrams in a String.java,0.0,0.0,1
datatype/test/org/immutables/datatype/Dtt.java,value-fixture/src-java-17/org/immutables/fixture/datatype/SomeTypes.java,0.09090909090909091,0.0,1
Java/369. Plus One Linked List.java,Java/Number of Connected Components in an Undirected Graph.java,0.0,0.0,1
Java/256. Paint House.java,Java/261. Graph Valid Tree.java,0.0,0.0,1
Java/1153. String Transforms Into Another String.java,Java/314. Binary Tree Vertical Order Traversal.java,0.0,0.0,1
service-stub/src/test/java/com/iluwatar/servicestub/AppTest.java,clean-architecture/src/main/java/com/iluwatar/cleanarchitecture/package-info.java,0.0,0.0,0
Java/560. Subarray Sum Equals K.java,Java/875. Koko Eating Bananas.java,0.0,0.0,1
Java/463. Island Perimeter.java,Java/Remove Duplicate Letters.java,0.0,0.0,1
clean-architecture/src/test/java/com/iluwatar/cleanarchitecture/CartControllerTest.java,backpressure/src/test/java/com/iluwatar/backpressure/SubscriberTest.java,0.25,0.0,0
Java/1267. Count Servers that Communicate.java,Java/31. Next Permutation.java,0.0,0.0,1
Java/203. Remove Linked List Elements.java,Java/Group Shifted Strings.java,0.0,0.0,0
Java/319. Bulb Switcher.java,Java/Compare Version Numbers.java,0.0,0.0,1
Java/427. Construct Quad Tree.java,Java/Next Closest Time.java,0.0,0.0,1
Java/665. Non-decreasing Array.java,Java/Power of Two.java,0.0,0.0,1
Java/Convert Sorted Array to Binary Search Tree.java,Java/[lint]. Longest Words.java,0.0,0.0,1
datatype/test/org/immutables/datatype/MetaModel.java,value-fixture/src/org/immutables/fixture/AllDefaultsSafeUnsafe.java,0.0,0.0,0
clean-architecture/src/main/java/com/iluwatar/cleanarchitecture/CartRepository.java,clean-architecture/src/test/java/com/iluwatar/cleanarchitecture/AppTest.java,0.0,0.0,1
Java/5. Longest Palindromic Substring.java,Java/767. Reorganize String.java,0.0,0.0,1
Java/138. Copy List with Random Pointer.java,Java/345. Reverse Vowels of a String.java,0.0,0.0,1
Java/Counting Bits.java,Java/Minimum Swaps To Make Sequences Increasing.java,0.0,0.0,1
Java/78. Subsets.java,Java/Find the Weak Connected Component in the Directed Graph.java,0.0,0.0,0
Java/408. Valid Word Abbreviation.java,Java/[lint]. Lowest Common Ancestor II.java,0.0,0.0,1
Java/Brick Wall.java,Java/Contiguous Array.java,0.0,0.0,1
Java/68. Text Justification.java,Java/715. Range Module.java,0.0,0.0,1
Java/151. Reverse Words in a String.java,Java/Backspace String Compare.java,0.0,0.0,1
value-fixture/src-java-17/org/immutables/fixture/jackson3/Foo.java,value-fixture/src-java-17/org/immutables/fixture/j17/RecUseNotYetGen.java,0.25,0.0,0
Java/1213. Intersection of Three Sorted Arrays.java,Java/430. Flatten a Multilevel Doubly Linked List.java,0.0,0.0,1
Java/Recover Binary Search Tree.java,Java/Sort List.java,0.0,0.0,0
Java/518. Coin Change 2.java,Java/Find the Weak Connected Component in the Directed Graph.java,0.0,0.0,0
actor-model/src/main/java/com/iluwatar/actormodel/App.java,clean-architecture/src/main/java/com/iluwatar/cleanarchitecture/Order.java,0.0,0.0,0
value-fixture/test/org/immutables/fixture/ValuesTest.java,value-fixture/src/nonimmutables/SelfApplyingAnnotation.java,0.043478260869565216,0.0,0
Java/739. Daily Temperatures.java,Java/Subarray Sum Closest.java,0.0,0.0,0
Java/383. Ransom Note.java,Java/Maximum Average Subarray I.java,0.0,0.0,1
Java/350. Intersection of Two Arrays II.java,Java/665. Non-decreasing Array.java,0.0,0.0,1
Java/169. Majority Element.java,Java/[lint]. Anagrams.java,0.0,0.0,1
Java/218. The Skyline Problem.java,Java/65. Valid Number.java,0.0,0.0,1
Java/Find the Weak Connected Component in the Directed Graph.java,Java/Longest Common Subsequence.java,0.0,0.0,0
value-fixture/test/org/immutables/fixture/marshal/Marshaling.java,value-fixture/test/org/immutables/fixture/generatorext/RewriteTest.java,0.0,0.0,0
Java/852. Peak Index in a Mountain Array.java,Java/Connecting Graph II.java,0.0,0.0,1
Java/297. Serialize and Deserialize Binary Tree.java,Java/416. Partition Equal Subset Sum.java,0.0,0.0,1
Java/Maximum XOR of Two Numbers in an Array.java,Java/[lint]. Unique Characters.java,0.0,0.0,1
Java/1057. Campus Bikes.java,Java/485. Max Consecutive Ones.java,0.0,0.0,1
value-fixture/src-java-17/org/immutables/fixture/jackson3/OptionIncludeNonEmpty.java,value-fixture/test/org/immutables/fixture/serial/SerialTest.java,0.0,0.0,0
Java/Merge Two Binary Trees.java,Java/Minimum Size Subarray Sum.java,0.0,0.0,0
Java/297. Serialize and Deserialize Binary Tree.java,Java/Number of Connected Components in an Undirected Graph.java,0.0,0.0,1
value-fixture/test/org/immutables/fixture/serial/SerialTest.java,data/src/org/immutables/data/Data.java,0.0,0.0,0
Java/347. Top K Frequent Elements.java,Java/Add Digits.java,0.0,0.0,1
Java/119. Pascal's Triangle II.java,Java/739. Daily Temperatures.java,0.0,0.0,1
Java/443. String Compression.java,Java/Longest Common Subsequence.java,0.0,0.0,0
Java/217. Contains Duplicate.java,Java/Count of Smaller Number.java,0.0,0.0,0
Java/1094. Car Pooling.java,Java/1203. Sort Items by Groups Respecting Dependencies.java,0.0,0.0,1
value-fixture/src/org/immutables/fixture/NoParametersProtectedConstructor.java,value-fixture/src/nonimmutables/_underscore/SomeUnderscored.java,0.25,0.0,0
Java/Connecting Graph II.java,Java/House Robber II.java,0.0,0.0,0
Java/131. Palindrome Partitioning.java,Java/Backspace String Compare.java,0.0,0.0,1
Java/1053. Previous Permutation With One Swap.java,Java/[lint]. Segment Tree Build.java,0.0,0.0,1
Java/101. Symmetric Tree.java,Java/Remove Duplicate Letters.java,0.0,0.0,1
Java/Subtree of Another Tree.java,Java/4Sum.java,0.0,0.0,0
Java/83. Remove Duplicates from Sorted List.java,Java/[lint]. Longest Words.java,0.0,0.0,1
actor-model/src/main/java/com/iluwatar/actormodel/Actor.java,clean-architecture/src/main/java/com/iluwatar/cleanarchitecture/CartRepository.java,0.0,0.0,0
backpressure/src/test/java/com/iluwatar/backpressure/AppTest.java,publish-subscribe/src/test/java/com/iluwatar/publish/subscribe/subscriber/SubscriberTest.java,0.07142857142857142,0.0,0
Java/Contiguous Array.java,Java/Group Shifted Strings.java,0.0,0.0,0
Java/1053. Previous Permutation With One Swap.java,Java/[lint]. Compare Strings.java,0.0,0.0,1
Java/518. Coin Change 2.java,Java/Connecting Graph.java,0.0,0.0,1
Java/Longest Increasing Path in a Matrix.java,Java/Number of Airplane in the sky.java,0.0,0.0,0
Java/133. Clone Graph.java,Java/House Robber II.java,0.0,0.0,0
Java/557. Reverse Words in a String III.java,Java/Power of Two.java,0.0,0.0,1
value-fixture/src/org/immutables/fixture/jdkonly/OptionalLongDefault.java,value-fixture/src/org/immutables/fixture/builder/from/HugeParentTwo.java,0.0,0.0,0
Java/509. Fibonacci Number.java,Java/Word Squares.java,0.0,0.0,1
Java/Path Sum IV.java,Java/Flip Game II.java,0.0,0.0,0
Java/Merge Two Binary Trees.java,"Java/Pow(x, n).java",0.0,0.0,0
Java/5. Longest Palindromic Substring.java,Java/Redundant Connection II.java,0.0,0.0,1
value-fixture/src-java-17/org/immutables/fixture/j17/PersonRecord.java,value-fixture/test/org/immutables/fixture/AllDefaultsTest.java,0.0,0.0,0
Java/140. Word Break II.java,Java/46. Permutations.java,0.0,0.0,1
Java/986. Interval List Intersections.java,Java/Smallest Subtree with all the Deepest Nodes.java,0.0,0.0,1
Java/Word Ladder.java,Java/Linked List Cycle II.java,0.0,0.0,0
Java/243. Shortest Word Distance.java,Java/Backpack III.java,0.0,0.0,1
Java/692. Top K Frequent Words.java,Java/88. Merge Sorted Array.java,0.0,0.0,1
generator/src/org/immutables/generator/ClasspathAvailability.java,value-fixture/src/org/immutables/fixture/jdkonly/OptionalIntDefault.java,0.0,0.0,0
Java/245. Shortest Word Distance III.java,Java/893. Groups of Special-Equivalent Strings.java,0.0,0.0,1
Java/278. First Bad Version.java,Java/Paint Fence.java,0.0,0.0,0
Java/229. Majority Element II.java,Java/443. String Compression.java,0.0,0.0,1
Java/234. Palindrome Linked List.java,Java/287. Find the Duplicate Number.java,0.0,0.0,1
Java/855. Exam Room.java,Java/896. Monotonic Array.java,0.0,0.0,1
Java/Longest Increasing Path in a Matrix.java,Java/Number of Digit One.java,0.0,0.0,1
Java/Next Closest Time.java,Java/Perfect Rectangle.java,0.0,0.0,1
Java/110. Balanced Binary Tree.java,Java/Ones and Zeroes.java,0.0,0.0,1
Java/170. Two Sum III - Data structure design.java,Java/31. Next Permutation.java,0.0,0.0,1
Java/57. Insert Interval.java,Java/Longest Common Substring.java,0.0,0.0,0
value-fixture/src/org/immutables/fixture/CheckWithPlainConstructor.java,generator/src/org/immutables/generator/Output.java,0.0,0.0,0
Java/Ugly Number II.java,Java/Trapping Rain Water II.java,0.0,0.0,0
Java/Frog Jump.java,Java/Redundant Connection.java,0.0,0.0,1
Java/Bus Routes.java,Java/Design Search Autocomplete System.java,0.0,0.0,1
Java/Encode and Decode TinyURL.java,Java/Inorder Successor in BST.java,0.0,0.0,0
Java/215. Kth Largest Element in an Array.java,Java/Design Search Autocomplete System.java,0.0,0.0,1
Java/Russian Doll Envelopes.java,Java/Sliding Window Median.java,0.0,0.0,0
Java/449. Serialize and Deserialize BST.java,Java/94. Binary Tree Inorder Traversal.java,0.0,0.0,1
Java/237. Delete Node in a Linked List.java,Java/Paint Fence.java,0.0,0.0,0
Java/168. Excel Sheet Column Title.java,Java/House Robber II.java,0.0,0.0,0
Java/204. Count Primes.java,Java/Subarray Sum Closest.java,0.0,0.0,0
Java/12. Integer to Roman.java,Java/621. Task Scheduler.java,0.0,0.0,1
Java/Robot Room Cleaner.java,Java/[lint]. Merge k Sorted Arrays.java,0.0,0.0,1
Java/426. Convert Binary Search Tree to Sorted Doubly Linked List.java,Java/Walls and Gates.java,0.0,0.0,1
Java/Next Closest Time.java,Java/4Sum.java,0.0,0.0,0
Java/112. Path Sum.java,Java/788. Rotated Digits.java,0.0,0.0,1
value-fixture/src-java-17/org/immutables/fixture/jackson3/SampleJacksonMapped.java,value-fixture/src-java-17/org/immutables/fixture/j17/RecUseRecBld.java,0.2,0.0,0
Java/121. Best Time to Buy and Sell Stock.java,Java/88. Merge Sorted Array.java,0.0,0.0,1
Java/151. Reverse Words in a String.java,Java/Number of Connected Components in an Undirected Graph.java,0.0,0.0,1
Java/217. Contains Duplicate.java,Java/Shuffle an Array.java,0.0,0.0,1
Java/345. Reverse Vowels of a String.java,Java/[lint]. HashHeap.java,0.0,0.0,1
Java/Find Peak Element II.java,Java/Guess Number Higher or Lower.java,0.0,0.0,1
Java/2. Add Two Numbers.java,Java/415. Add Strings.java,0.0,0.0,1
Java/131. Palindrome Partitioning.java,Java/41. First Missing Positive.java,0.0,0.0,1
Java/80.Remove Duplicates from Sorted Array II.java,Java/Copy Books.java,0.0,0.0,1
Java/121. Best Time to Buy and Sell Stock.java,Java/Binary Representation.java,0.0,0.0,0
backpressure/src/main/java/com/iluwatar/backpressure/Publisher.java,backpressure/src/test/java/com/iluwatar/backpressure/LoggerExtension.java,0.0,0.0,1
Java/151. Reverse Words in a String.java,Java/47. Permutations II.java,0.0,0.0,1
Java/745. Prefix and Suffix Search.java,Java/Minimum Subarray.java,0.0,0.0,0
Java/21. Merge Two Sorted Lists.java,Java/[lint]. Recover Rotated Sorted Array.java,0.0,0.0,1
Java/Backpack III.java,Java/Word Search II.java,0.0,0.0,0
Java/222. Count Complete Tree Nodes.java,Java/42. Trapping Rain Water.java,0.0,0.0,1
clean-architecture/src/main/java/com/iluwatar/cleanarchitecture/CartController.java,backpressure/src/test/java/com/iluwatar/backpressure/LoggerExtension.java,0.0,0.0,0
Java/215. Kth Largest Element in an Array.java,Java/[tool] Quick Select - Median.java,0.0,0.0,1
Java/Power of Two.java,Java/Remove Duplicate Letters.java,0.0,0.0,1
Java/101. Symmetric Tree.java,Java/211. Add and Search Word - Data structure design.java,0.0,0.0,1
Java/131. Palindrome Partitioning.java,Java/739. Daily Temperatures.java,0.0,0.0,1
Java/76. Minimum Window Substring.java,Java/Convert Sorted Array to Binary Search Tree.java,0.0,0.0,1
Java/76. Minimum Window Substring.java,Java/Sliding Puzzle.java,0.0,0.0,1
Java/236. Lowest Common Ancestor of a Binary Tree.java,Java/76. Minimum Window Substring.java,0.0,0.0,1
value-processor/src/org/immutables/value/processor/meta/ValueMirrors.java,value-fixture/src/org/immutables/fixture/nullable/typeuse/TryCustomNullann.java,0.0,0.0,0
Java/1026. Maximum Difference Between Node and Ancestor.java,Java/119. Pascal's Triangle II.java,0.0,0.0,1
Java/202. Happy Number.java,Java/Compare Version Numbers.java,0.0,0.0,1
Java/71. Simplify Path.java,Java/The Maze III.java,0.0,0.0,1
Java/Remove Duplicate Letters.java,Java/Two Sum II - Input array is sorted.java,0.0,0.0,0
Java/987. Vertical Order Traversal of a Binary Tree.java,Java/The Maze.java,0.0,0.0,1
Java/692. Top K Frequent Words.java,Java/721. Accounts Merge.java,0.0,0.0,1
Java/40. Combination Sum II.java,Java/Shortest Palindrome.java,0.0,0.0,1
Java/311. Sparse Matrix Multiplication.java,Java/Bricks Falling When Hit.java,0.0,0.0,1
Java/215. Kth Largest Element in an Array.java,Java/269. Alien Dictionary.java,0.0,0.0,1
